Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Akkermansia muciniphila,239935,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia,15,0.000513667,0.00486973
Alcaligenes faecalis,511,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,77,0.00263683,0.024998
Alcaligenes sp. SORT26,2813780,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,10,0.000342445,0.00324649
Alcanivorax dieselolei,285091,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,14,0.000479423,0.00454509
Alcanivorax xenomutans,1094342,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,9,0.0003082,0.00292184
Algibacter sp. L3A6,2686366,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Algibacter,4,0.000136978,0.0012986
Aliarcobacter butzleri,28197,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,1,3.42445e-05,0.000324649
Aliarcobacter cryaerophilus,28198,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,1,3.42445e-05,0.000324649
Aliarcobacter skirrowii,28200,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,1,3.42445e-05,0.000324649
Aliarcobacter trophiarum,708186,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,1,3.42445e-05,0.000324649
Alicycliphilus denitrificans,179636,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus,633,0.0216768,0.205503
Alistipes dispar,2585119,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,2,6.8489e-05,0.000649298
Alistipes indistinctus,626932,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,1,3.42445e-05,0.000324649
Alistipes megaguti,2364787,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,3,0.000102733,0.000973947
Alkalibacter sp. ES005,2815577,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibacter,2,6.8489e-05,0.000649298
Alkalilimnicola ehrlichii,351052,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola,7,0.000239711,0.00227254
Allochromatium vinosum,1049,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium,3,0.000102733,0.000973947
Altererythrobacter ishigakiensis,476157,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter,2,6.8489e-05,0.000649298
Altererythrobacter sp. B11,2060312,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter,14,0.000479423,0.00454509
Alternaria alternata,5599,Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria,17,0.000582156,0.00551903
Alteromonas macleodii,28108,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,3,0.000102733,0.000973947
Alysiella filiformis,194196,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Alysiella,4,0.000136978,0.0012986
Aminobacter sp. MDW-2,2666139,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter,1,3.42445e-05,0.000324649
Aminobacter sp. MSH1,374606,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter,3,0.000102733,0.000973947
Amycolatopsis japonica,208439,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,7,0.000239711,0.00227254
Amycolatopsis mediterranei,33910,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,9,0.0003082,0.00292184
Amycolatopsis sp. AA4,1896961,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,1,3.42445e-05,0.000324649
Amycolatopsis sp. FDAARGOS 1241,2778070,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,1,3.42445e-05,0.000324649
Amycolatopsis sp. YIM 10,2653857,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,2,6.8489e-05,0.000649298
Anabaena cylindrica,1165,Bacteria;Cyanobacteria;;Nostocales;Nostocaceae;Anabaena,1,3.42445e-05,0.000324649
Anaeromyxobacter sp. Fw109-5,404589,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter,2,6.8489e-05,0.000649298
Anaerostipes rhamnosivorans,1229621,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes,1,3.42445e-05,0.000324649
Anaplasma centrale,769,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma,1,3.42445e-05,0.000324649
Anaplasma marginale,770,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma,4,0.000136978,0.0012986
Anoxybacillus caldiproteolyticus,247480,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus,14,0.000479423,0.00454509
Antarcticibacterium arcticum,2585771,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Antarcticibacterium,4,0.000136978,0.0012986
Antarctobacter heliothermus,74033,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Antarctobacter,4,0.000136978,0.0012986
Apibacter sp. B2966,2656761,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter,2,6.8489e-05,0.000649298
Aquabacterium olei,1296669,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Aquabacterium,55,0.00188345,0.0178557
Aquaspirillum sp. LM1,1938604,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquaspirillum,17,0.000582156,0.00551903
Aquisalimonas sp. 2447,2740807,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Aquisalimonas,3,0.000102733,0.000973947
Aquisphaera giovannonii,406548,Bacteria;Planctomycetes;Planctomycetia;Isosphaerales;Isosphaeraceae;Aquisphaera,4,0.000136978,0.0012986
Aquitalea aquatilis,1537400,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea,43,0.00147251,0.0139599
Aquitalea denitrificans,519081,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea,25,0.000856112,0.00811622
Aquitalea magnusonii,332411,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea,10,0.000342445,0.00324649
Aquitalea sp. USM4,1590041,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea,18,0.000616401,0.00584368
Arachidicoccus soli,2341117,Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus,1,3.42445e-05,0.000324649
Arachnia propionica,1750,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Arachnia,10,0.000342445,0.00324649
Archangium gephyra,48,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Archangium,4,0.000136978,0.0012986
Archangium violaceum,83451,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Archangium,2,6.8489e-05,0.000649298
Arcobacter cloacae,1054034,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter,2,6.8489e-05,0.000649298
Arcobacter venerupis,1054033,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter,2,6.8489e-05,0.000649298
Aromatoleum aromaticum,551760,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum,5,0.000171222,0.00162324
Aromatoleum bremense,76115,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum,6,0.000205467,0.00194789
Aromatoleum petrolei,76116,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum,2,6.8489e-05,0.000649298
Arthrobacter dokdonellae,2211210,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,1,3.42445e-05,0.000324649
Arthrobacter sp. ERGS1:01,1704044,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,2,6.8489e-05,0.000649298
Arthrobacter sp. PAMC 25486,1494608,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,4,0.000136978,0.0012986
