Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acinetobacter baumannii,470,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,202,0.00717946,0.126832
Acinetobacter baylyi,202950,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,23,0.000817463,0.0144412
Acinetobacter calcoaceticus,471,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter chinensis,2004650,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter defluvii,1871111,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter dispersus,70348,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,2,7.10837e-05,0.00125576
Acinetobacter gyllenbergii,134534,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter haemolyticus,29430,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,13,0.000462044,0.00816245
Acinetobacter indicus,756892,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,25,0.000888546,0.015697
Acinetobacter johnsonii,40214,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,89,0.00316323,0.0558814
Acinetobacter junii,40215,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,54,0.00191926,0.0339055
Acinetobacter larvae,1789224,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter lwoffii,28090,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,57,0.00202589,0.0357892
Acinetobacter nosocomialis,106654,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.000106626,0.00188364
Acinetobacter oleivorans,1148157,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter pittii,48296,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,31,0.0011018,0.0194643
Acinetobacter radioresistens,40216,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,10,0.000355419,0.0062788
Acinetobacter schindleri,108981,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,30,0.00106626,0.0188364
Acinetobacter seifertii,1530123,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,31,0.0011018,0.0194643
Acinetobacter shaoyimingii,2715164,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.000106626,0.00188364
Acinetobacter soli,487316,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,754,0.0267986,0.473422
Acinetobacter sp. ACNIH1,1636603,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,2,7.10837e-05,0.00125576
Acinetobacter sp. ACNIH2,1758189,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter sp. Ac-14,2781976,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter sp. NEB 394,2743575,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter sp. NEB149,2725684,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,26,0.000924088,0.0163249
Acinetobacter sp. TGL-Y2,1407071,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter sp. TTH0-4,1646498,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,2,7.10837e-05,0.00125576
Acinetobacter sp. WCHA45,2004644,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,2,7.10837e-05,0.00125576
Acinetobacter tandoii,202954,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,5,0.000177709,0.0031394
Acinetobacter towneri,202956,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,5,0.000177709,0.0031394
Acinetobacter ursingii,108980,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,50,0.00177709,0.031394
Acinetobacter variabilis,70346,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Acinetobacter wuhouensis,1879050,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,3.55419e-05,0.00062788
Actinoalloteichus hymeniacidonis,340345,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus,1,3.55419e-05,0.00062788
Actinobacillus pleuropneumoniae,715,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus,1,3.55419e-05,0.00062788
Actinobaculum sp. 313,2495645,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinobaculum,1,3.55419e-05,0.00062788
Actinocatenispora sera,390989,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinocatenispora,1,3.55419e-05,0.00062788
Actinomadura sp. NAK00032,2742128,Bacteria;Actinobacteria;Actinomycetia;Streptosporangiales;Thermomonosporaceae;Actinomadura,1,3.55419e-05,0.00062788
Actinomadura sp. WMMB 499,1219491,Bacteria;Actinobacteria;Actinomycetia;Streptosporangiales;Thermomonosporaceae;Actinomadura,1,3.55419e-05,0.00062788
Actinomyces howellii,52771,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,3.55419e-05,0.00062788
Actinomyces marmotae,2737173,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,3.55419e-05,0.00062788
Actinomyces oris,544580,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,2,7.10837e-05,0.00125576
Actinomyces radicidentis,111015,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,4,0.000142167,0.00251152
Actinomyces slackii,52774,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,3.55419e-05,0.00062788
Actinomyces sp. zg-332,2708340,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,220,0.00781921,0.138134
Actinomyces wuliandei,2057743,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,3.55419e-05,0.00062788
Aerococcus urinaeequi,51665,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus,3,0.000106626,0.00188364
Aeromonas caviae,648,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,12,0.000426502,0.00753456
Aeromonas hydrophila,644,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,4,0.000142167,0.00251152
Aeromonas sp. ASNIH3,1636608,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,2,7.10837e-05,0.00125576
Aeromonas sp. ASNIH4,1636609,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,3.55419e-05,0.00062788
Aeromonas veronii,654,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,3,0.000106626,0.00188364
Aerosticca soli,2010829,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Aerosticca,1,3.55419e-05,0.00062788
Afipia carboxidovorans,40137,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Afipia,4,0.000142167,0.00251152
Agrobacterium fabrum,1176649,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,6,0.000213251,0.00376728
Agrobacterium rhizogenes,359,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,3,0.000106626,0.00188364
Agrobacterium sp. 33MFTa1.1,1279031,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,4,0.000142167,0.00251152
Agrobacterium tumefaciens,358,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,10,0.000355419,0.0062788
Akkermansia muciniphila,239935,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia,4,0.000142167,0.00251152
Alcaligenes aquatilis,323284,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,2,7.10837e-05,0.00125576
Alcaligenes faecalis,511,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,10,0.000355419,0.0062788
Algibacter sp. L3A6,2686366,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Algibacter,2,7.10837e-05,0.00125576
Aliarcobacter butzleri,28197,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,2,7.10837e-05,0.00125576
Aliarcobacter cibarius,255507,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,2,7.10837e-05,0.00125576
Aliarcobacter cryaerophilus,28198,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,2,7.10837e-05,0.00125576
Aliarcobacter skirrowii,28200,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,1,3.55419e-05,0.00062788
Aliarcobacter trophiarum,708186,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,1,3.55419e-05,0.00062788
Alicycliphilus denitrificans,179636,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus,8,0.000284335,0.00502304
Aliivibrio salmonicida,40269,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio,1,3.55419e-05,0.00062788
Alkalibacter sp. ES005,2815577,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibacter,1,3.55419e-05,0.00062788
Alkalihalobacillus halodurans,86665,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus,1,3.55419e-05,0.00062788
Allofrancisella guangzhouensis,594679,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Allofrancisella,1,3.55419e-05,0.00062788
Altererythrobacter atlanticus,1267766,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter,2,7.10837e-05,0.00125576
Altererythrobacter sp. B11,2060312,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter,1,3.55419e-05,0.00062788
Alternaria alternata,5599,Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria,7,0.000248793,0.00439516
Alteromonas macleodii,28108,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,1,3.55419e-05,0.00062788
Aminobacter aminovorans,83263,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter,1,3.55419e-05,0.00062788
Aminobacter sp. MDW-2,2666139,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter,1,3.55419e-05,0.00062788
Aminobacter sp. MSH1,374606,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter,1,3.55419e-05,0.00062788
Aminobacter sp. SR38,2774562,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter,4,0.000142167,0.00251152
Amniculibacterium sp. G2-70,2767188,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Amniculibacterium,1,3.55419e-05,0.00062788
Amycolatopsis japonica,208439,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,1,3.55419e-05,0.00062788
Amycolatopsis mediterranei,33910,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,8,0.000284335,0.00502304
Amycolatopsis sp. Hca4,2742131,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,1,3.55419e-05,0.00062788
Amycolatopsis sp. YIM 10,2653857,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis,1,3.55419e-05,0.00062788
Anaerococcus obesiensis,1287640,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus,2,7.10837e-05,0.00125576
Anaerococcus prevotii,33034,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus,1,3.55419e-05,0.00062788
Anaerococcus vaginalis,33037,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus,2,7.10837e-05,0.00125576
Anaerocolumna cellulosilytica,433286,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerocolumna,4,0.000142167,0.00251152
Anaplasma centrale,769,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma,1,3.55419e-05,0.00062788
Anaplasma marginale,770,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma,4,0.000142167,0.00251152
Anoxybacillus sp. B7M1,1490057,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus,2,7.10837e-05,0.00125576
Antarcticibacterium arcticum,2585771,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Antarcticibacterium,1,3.55419e-05,0.00062788
Apilactobacillus bombintestini,2419772,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Apilactobacillus,1,3.55419e-05,0.00062788
Aquabacterium olei,1296669,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Aquabacterium,2,7.10837e-05,0.00125576
Aquicella lusitana,254246,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella,1,3.55419e-05,0.00062788
Aquimarina sp. TRL1,2736252,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aquimarina,1,3.55419e-05,0.00062788
Aquitalea aquatilis,1537400,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea,1,3.55419e-05,0.00062788
Arachnia propionica,1750,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Arachnia,3,0.000106626,0.00188364
Arcanobacterium sp. JY-X040,2758440,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Arcanobacterium,1,3.55419e-05,0.00062788
Arenibacter algicola,616991,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter,1,3.55419e-05,0.00062788
Aromatoleum petrolei,76116,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Aromatoleum,1,3.55419e-05,0.00062788
Arsenophonus endosymbiont of Aleurodicus dispersus,235559,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus,1,3.55419e-05,0.00062788
Arsenophonus nasoniae,638,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus,1,3.55419e-05,0.00062788
Arthrobacter alpinus,656366,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,1,3.55419e-05,0.00062788
Arthrobacter sp. AQ5-05,2184581,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,1,3.55419e-05,0.00062788
Arthrobacter sp. YC-RL1,1652545,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,1,3.55419e-05,0.00062788
Arthrobacter woluwensis,156980,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter,1,3.55419e-05,0.00062788
Aspergillus clavatus,5057,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,1546,0.0549477,0.970703
Aspergillus fischeri,36630,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,457,0.0162426,0.286941
Aspergillus fumigatus,746128,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,135,0.00479815,0.0847639
Aspergillus luchuensis,1069201,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,34,0.00120842,0.0213479
Aspergillus puulaauensis,1220207,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,32,0.00113734,0.0200922
Aspergillus tubingensis,5068,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,20,0.000710837,0.0125576
Aureimonas sp. OT7,2816454,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas,12,0.000426502,0.00753456
Aureliella helgolandensis,2527968,Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Aureliella,1,3.55419e-05,0.00062788
Aureococcus anophagefferens virus,1474867,Viruses;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;,1,3.55419e-05,0.00062788
Azorhizobium caulinodans,7,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Azorhizobium,2,7.10837e-05,0.00125576
Azospira oryzae,146939,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira,1,3.55419e-05,0.00062788
Azospirillum brasilense,192,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum,5,0.000177709,0.0031394
Azospirillum lipoferum,193,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum,1,3.55419e-05,0.00062788
Azospirillum oryzae,286727,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum,1,3.55419e-05,0.00062788
Azotobacter salinestris,69964,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter,1,3.55419e-05,0.00062788
Bacillus anthracis,1392,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,5,0.000177709,0.0031394
Bacillus cereus,1396,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,13,0.000462044,0.00816245
Bacillus circulans,1397,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Niallia,1,3.55419e-05,0.00062788
Bacillus cytotoxicus,580165,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,2,7.10837e-05,0.00125576
Bacillus glycinifermentans,1664069,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus haynesii,1925021,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,4,0.000142167,0.00251152
Bacillus licheniformis,1402,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus luti,2026191,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus mycoides,1405,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus sp. BD59S,2499213,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,4,0.000142167,0.00251152
Bacillus sp. HNA3,2585772,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus sp. JAS24-2,2217832,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus subtilis,1423,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,2,7.10837e-05,0.00125576
Bacillus thuringiensis,1428,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,8,0.000284335,0.00502304
Bacillus tropicus,2026188,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,1,3.55419e-05,0.00062788
Bacillus velezensis,492670,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,3,0.000106626,0.00188364
Bacteroides fragilis,817,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,4,0.000142167,0.00251152
Bacteroides sp. HF-162,2785531,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,2,7.10837e-05,0.00125576
Baekduia soli,496014,Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Baekduiaceae;Baekduia,2,7.10837e-05,0.00125576
Bartonella bacilliformis,774,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella,1,3.55419e-05,0.00062788
Bartonella henselae,38323,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella,1,3.55419e-05,0.00062788
Bathymodiolus thermophilus thioautotrophic gill symbiont,2360,Bacteria;Proteobacteria;Gammaproteobacteria;;;,2,7.10837e-05,0.00125576
Beihai sphaeromadae virus 1,1922707,Viruses;;;;;,2,7.10837e-05,0.00125576
Bermanella marisrubri,207949,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bermanella,1,3.55419e-05,0.00062788
Beutenbergia cavernae,84757,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Beutenbergiaceae;Beutenbergia,3,0.000106626,0.00188364
Bifidobacterium adolescentis,1680,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,3,0.000106626,0.00188364
Bifidobacterium angulatum,1683,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,1,3.55419e-05,0.00062788
Bifidobacterium animalis,28025,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,3,0.000106626,0.00188364
Bifidobacterium bifidum,1681,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,2,7.10837e-05,0.00125576
Bifidobacterium breve,1685,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,7,0.000248793,0.00439516
