Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acidihalobacter yilgarnenesis,2819280,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter,1,4.99532e-05,0.000499568
Acidiphilium cryptum,524,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium,1,4.99532e-05,0.000499568
Acidiphilium multivorum,62140,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium,2,9.99063e-05,0.000999136
Acidipropionibacterium jensenii,1749,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium,1,4.99532e-05,0.000499568
Acidisarcina polymorpha,2211140,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidisarcina,1,4.99532e-05,0.000499568
Acidithiobacillus ferridurans,1232575,Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,1,4.99532e-05,0.000499568
Acidithiobacillus ferrivorans,160808,Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus,1,4.99532e-05,0.000499568
Acidovorax antarcticus,2743470,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,30,0.0014986,0.014987
Acidovorax avenae,80867,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,28,0.00139869,0.0139879
Acidovorax carolinensis,553814,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,421,0.0210303,0.210318
Acidovorax citrulli,80869,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,120,0.00599438,0.0599481
Acidovorax ebreus,721785,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,28,0.00139869,0.0139879
Acidovorax monticola,1926868,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,53,0.00264752,0.0264771
Acidovorax sp. 1608163,2478662,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,152,0.00759288,0.0759343
Acidovorax sp. HDW3,2714923,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,21,0.00104902,0.0104909
Acidovorax sp. JS42,232721,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,73,0.00364658,0.0364685
Acidovorax sp. KKS102,358220,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,249,0.0124383,0.124392
Acidovorax sp. RAC01,1842533,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,127,0.00634405,0.0634451
Acidovorax sp. T1,1858609,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax,95,0.00474555,0.0474589
Acinetobacter baumannii,470,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1420,0.0709335,0.709386
Acinetobacter baylyi,202950,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,5,0.000249766,0.00249784
Acinetobacter bereziniae,106648,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,18,0.000899157,0.00899222
Acinetobacter bouvetii,202951,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,7,0.000349672,0.00349698
Acinetobacter calcoaceticus,471,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.00014986,0.0014987
Acinetobacter chinensis,2004650,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,15,0.000749298,0.00749352
Acinetobacter cumulans,2136182,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,23,0.00114892,0.0114901
Acinetobacter defluvii,1871111,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,12,0.000599438,0.00599481
Acinetobacter dispersus,70348,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.00014986,0.0014987
Acinetobacter guillouiae,106649,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,15,0.000749298,0.00749352
Acinetobacter gyllenbergii,134534,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,5,0.000249766,0.00249784
Acinetobacter haemolyticus,29430,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,421,0.0210303,0.210318
Acinetobacter indicus,756892,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,364,0.018183,0.181843
Acinetobacter johnsonii,40214,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,10768,0.537896,5.37935
Acinetobacter junii,40215,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,281,0.0140368,0.140379
Acinetobacter lanii,2715163,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.00014986,0.0014987
Acinetobacter lwoffii,28090,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,689,0.0344177,0.344202
Acinetobacter nosocomialis,106654,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,18,0.000899157,0.00899222
Acinetobacter piscicola,2006115,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,10,0.000499532,0.00499568
Acinetobacter pittii,48296,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,164,0.00819232,0.0819291
Acinetobacter radioresistens,40216,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,78,0.00389635,0.0389663
Acinetobacter schindleri,108981,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,143,0.0071433,0.0714382
Acinetobacter seifertii,1530123,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,206,0.0102904,0.102911
Acinetobacter shaoyimingii,2715164,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,4.99532e-05,0.000499568
Acinetobacter soli,487316,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,6,0.000299719,0.00299741
Acinetobacter sp. 10FS3-1,2563897,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,11,0.000549485,0.00549525
Acinetobacter sp. ACNIH1,1636603,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,26,0.00129878,0.0129888
Acinetobacter sp. ACNIH2,1758189,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,19,0.00094911,0.00949179
Acinetobacter sp. Ac-14,2781976,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,4.99532e-05,0.000499568
Acinetobacter sp. BEC1-S18-ESBL-01,2675741,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.00014986,0.0014987
Acinetobacter sp. C16S1,2609668,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,2,9.99063e-05,0.000999136
Acinetobacter sp. CS-2,2798861,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,6,0.000299719,0.00299741
Acinetobacter sp. MYb10,1827285,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,11,0.000549485,0.00549525
Acinetobacter sp. NCu2D-2,1608473,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,9,0.000449579,0.00449611
Acinetobacter sp. NEB 394,2743575,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,135,0.00674368,0.0674417
Acinetobacter sp. NEB149,2725684,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,179,0.00894162,0.0894226
Acinetobacter sp. SWBY1,2079596,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,3,0.00014986,0.0014987
Acinetobacter sp. TTH0-4,1646498,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,24,0.00119888,0.0119896
Acinetobacter sp. WCHA45,2004644,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,9,0.000449579,0.00449611
Acinetobacter sp. WCHA55,2004646,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,24,0.00119888,0.0119896
Acinetobacter sp. WCHAc010034,1879049,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,19,0.00094911,0.00949179
Acinetobacter sp. WCHAc010052,2004647,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,20,0.000999063,0.00999136
Acinetobacter sp. YH12138,2601122,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,15,0.000749298,0.00749352
Acinetobacter tandoii,202954,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,6,0.000299719,0.00299741
Acinetobacter towneri,202956,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,44,0.00219794,0.021981
Acinetobacter ursingii,108980,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,44,0.00219794,0.021981
Acinetobacter variabilis,70346,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,9,0.000449579,0.00449611
Acinetobacter wanghuae,2662362,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1,4.99532e-05,0.000499568
Acinetobacter wuhouensis,1879050,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,36,0.00179831,0.0179844
Actinoalloteichus fjordicus,1612552,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus,1,4.99532e-05,0.000499568
Actinobacillus equuli,718,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus,1,4.99532e-05,0.000499568
Actinobacillus pleuropneumoniae,715,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus,1,4.99532e-05,0.000499568
Actinobaculum sp. 313,2495645,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinobaculum,1,4.99532e-05,0.000499568
Actinocatenispora thailandica,227318,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinocatenispora,2,9.99063e-05,0.000999136
Actinomadura sp. WMMB 499,1219491,Bacteria;Actinobacteria;Actinomycetia;Streptosporangiales;Thermomonosporaceae;Actinomadura,1,4.99532e-05,0.000499568
Actinomarinicola tropica,2789776,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Actinomarinicola,1,4.99532e-05,0.000499568
Actinomyces gaoshouyii,1960083,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinomyces naeslundii,1655,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinomyces oris,544580,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,3,0.00014986,0.0014987
Actinomyces sp. Chiba101,1851395,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinomyces sp. HMT 175,2789425,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,2,9.99063e-05,0.000999136
Actinomyces sp. Z16,2079536,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinomyces sp. oral taxon 169,712116,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,2,9.99063e-05,0.000999136
Actinomyces sp. oral taxon 171,706438,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinomyces sp. oral taxon 414,712122,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinomyces sp. zg-332,2708340,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,73,0.00364658,0.0364685
Actinomyces weissii,675090,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,1,4.99532e-05,0.000499568
Actinoplanes ianthinogenes,122358,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes,2,9.99063e-05,0.000999136
Actinoplanes sp. OR16,946334,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes,1,4.99532e-05,0.000499568
Actinoplanes sp. SE50,2033844,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes,1,4.99532e-05,0.000499568
Actinoplanes teichomyceticus,1867,Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes,2,9.99063e-05,0.000999136
Actinosynnema mirum,40567,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinosynnema,1,4.99532e-05,0.000499568
Actinosynnema pretiosum,42197,Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinosynnema,1,4.99532e-05,0.000499568
Adhaeribacter radiodurans,2745197,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Adhaeribacter,1,4.99532e-05,0.000499568
Adhaeribacter swui,2086471,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Adhaeribacter,1,4.99532e-05,0.000499568
Adlercreutzia sp. 8CFCBH1,2707299,Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia,2,9.99063e-05,0.000999136
Advenella mimigardefordensis,302406,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella,2,9.99063e-05,0.000999136
Aeromicrobium chenweiae,2079793,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Aeromicrobium,1,4.99532e-05,0.000499568
Aeromicrobium erythreum,2041,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Aeromicrobium,1,4.99532e-05,0.000499568
Aeromicrobium yanjiei,2662028,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Aeromicrobium,1,4.99532e-05,0.000499568
Aeromonas allosaccharophila,656,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas caviae,648,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,24,0.00119888,0.0119896
Aeromonas dhakensis,196024,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,2,9.99063e-05,0.000999136
Aeromonas encheleia,73010,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas hydrophila,644,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,44,0.00219794,0.021981
Aeromonas jandaei,650,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas media,651,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,9,0.000449579,0.00449611
Aeromonas rivipollensis,948519,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas salmonicida,645,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,7,0.000349672,0.00349698
Aeromonas simiae,218936,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas sp. 1805,2560028,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas sp. 2692-1,2560029,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,4,0.000199813,0.00199827
Aeromonas sp. ASNIH1,1636606,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas sp. ASNIH2,1636607,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas sp. ASNIH3,1636608,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,8,0.000399625,0.00399654
Aeromonas sp. ASNIH4,1636609,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,6,0.000299719,0.00299741
Aeromonas sp. ASNIH5,1758179,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,2,9.99063e-05,0.000999136
Aeromonas sp. CA23,2033032,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas sp. CU5,2033033,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,1,4.99532e-05,0.000499568
Aeromonas veronii,654,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,21,0.00104902,0.0104909
Aerosticca soli,2010829,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Aerosticca,1,4.99532e-05,0.000499568
Aestuarium zhoushanense,2820523,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Aestuarium,1,4.99532e-05,0.000499568
Afipia carboxidovorans,40137,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Afipia,9,0.000449579,0.00449611
Aggregatibacter actinomycetemcomitans,714,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter,1,4.99532e-05,0.000499568
Aggregatibacter aphrophilus,732,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter,1,4.99532e-05,0.000499568
Agrobacterium fabacearum,1183401,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,3,0.00014986,0.0014987
Agrobacterium fabrum,1176649,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,8,0.000399625,0.00399654
Agrobacterium rhizogenes,359,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,3,0.00014986,0.0014987
Agrobacterium sp. 33MFTa1.1,1279031,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,1,4.99532e-05,0.000499568
Agrobacterium sp. CGMCC 11546,2579248,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,1,4.99532e-05,0.000499568
Agrobacterium sp. MA01,2664893,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,2,9.99063e-05,0.000999136
Agrobacterium sp. RAC06,1842536,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,1,4.99532e-05,0.000499568
Agrobacterium sp. T29,2580515,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,3,0.00014986,0.0014987
Agrobacterium tumefaciens,358,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,70,0.00349672,0.0349698
Agrobacterium vitis,373,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium,2,9.99063e-05,0.000999136
Agromyces laixinhei,2585717,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agromyces,1,4.99532e-05,0.000499568
Agromyces protaetiae,2509455,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agromyces,1,4.99532e-05,0.000499568
Agromyces sp. G127AT,2781962,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agromyces,1,4.99532e-05,0.000499568
Akkermansia muciniphila,239935,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia,9,0.000449579,0.00449611
Alcaligenes aquatilis,323284,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,26,0.00129878,0.0129888
Alcaligenes faecalis,511,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,555,0.027724,0.27726
Alcaligenes sp. SORT26,2813780,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes,3,0.00014986,0.0014987
Alcanivorax dieselolei,285091,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,2,9.99063e-05,0.000999136
Alcanivorax pacificus,1306787,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,4,0.000199813,0.00199827
Alcanivorax sp. NBRC 101098,1113728,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,1,4.99532e-05,0.000499568
Alcanivorax xenomutans,1094342,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,5,0.000249766,0.00249784
Algibacter sp. L3A6,2686366,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Algibacter,1,4.99532e-05,0.000499568
Algicoccus marinus,2163011,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Algicoccus,5,0.000249766,0.00249784
Aliarcobacter cryaerophilus,28198,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,2,9.99063e-05,0.000999136
Aliarcobacter trophiarum,708186,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Aliarcobacter,2,9.99063e-05,0.000999136
Alicycliphilus denitrificans,179636,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus,186,0.00929129,0.0929196
Aliivibrio salmonicida,40269,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio,2,9.99063e-05,0.000999136
